,gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract,Lifetime,Avg_class_frequency_total,Avg_class_frequency_current_month,Churn
2950,True,True,False,False,True,1,True,26,67.2610716788711,1.0,3,2.473733259821696,2.4970392202159504,False
2951,True,True,False,False,True,6,False,28,228.0120473573101,6.0,2,2.9739304380210583,2.938204049794717,False
2952,True,True,True,False,True,1,False,34,40.73025742343452,1.0,0,0.8031133159201572,0.5284458159631622,True
2953,False,True,True,False,True,1,True,30,335.3537158611245,1.0,9,1.6916553227608944,1.6465270117944033,False
2954,False,True,False,False,False,1,False,26,24.29140309654039,1.0,1,2.203477883485935,1.905486810807972,True
2955,True,False,True,False,False,1,False,29,24.67079196226975,1.0,4,1.2094335082065015,1.1903523285040576,False
2956,True,True,True,False,True,1,True,31,50.433753530000345,1.0,5,1.7234256998529665,0.9802349880377248,True
2957,True,True,False,False,True,6,False,30,10.919044681072592,5.0,7,2.62280704293201,2.743787090821331,False
2958,True,True,True,True,True,12,False,28,32.976387724547976,12.0,9,3.3668656195376414,3.3231712050248103,False
2959,False,True,False,False,True,1,False,32,243.71337145740844,1.0,2,1.2486599121276067,1.3836141929119172,False
2960,True,True,False,False,True,1,True,28,170.79842607265127,1.0,5,3.20646323865866,2.992855449312976,False
2961,False,True,True,False,True,12,True,35,302.00443083954355,9.0,5,2.057562281927153,2.0588813215754893,False
2962,False,True,False,True,True,6,True,29,303.5104433244452,4.0,16,1.5301653695300663,1.4566682426552742,False
2963,False,True,False,False,True,1,True,31,82.59996590249273,1.0,3,1.2293997444518407,1.0968882694001256,False
2964,True,True,False,False,True,6,True,29,342.98703244810014,5.0,3,3.161689560416385,3.3272394755560684,False
2965,True,True,False,True,True,6,True,27,24.91618310265821,6.0,8,2.917957570613896,3.0186452459556885,False
2966,False,True,True,True,True,1,False,30,127.8591562494898,1.0,1,0.5175031953715836,0.5227021667656518,False
2967,True,False,True,False,True,1,False,32,57.51539242101114,1.0,1,1.545023201204892,1.5415316753619943,True
2968,True,True,False,False,True,6,False,31,144.8415367648187,4.0,3,3.5040564439742035,3.671042835216887,False
2969,True,True,False,False,True,1,False,29,213.94692758823544,1.0,7,2.39891789575082,2.286560336486166,False
2970,False,True,False,False,True,12,False,35,360.61857555630274,11.0,2,2.643701927372472,2.550357107695372,False
2971,True,True,False,False,True,12,False,31,65.67592732009587,12.0,2,2.2971717990113154,2.280748212992729,False
2972,False,True,False,False,True,1,False,26,15.328376117378795,1.0,2,1.5709400489676049,0.1839543015998426,True
2973,False,True,False,True,True,12,True,28,51.97827267892687,12.0,2,3.190995855113293,3.1947568781358933,False
2974,False,True,False,False,True,1,True,30,11.843242868032291,1.0,11,3.001517689003662,3.045319378852468,False
2975,False,False,True,False,True,6,False,27,318.75691167898066,6.0,10,2.7783699757481344,2.6688396076725764,False
2976,False,True,False,True,True,12,False,25,234.9427905395784,12.0,4,2.2335456382203587,2.126234954738386,False
2977,False,False,True,False,True,6,False,26,47.00423744234995,3.0,3,2.126987870648143,2.0236129206304936,False
2978,False,True,True,True,True,12,True,31,287.29705709291824,12.0,3,2.6093185797824856,2.6776102827751376,False
2979,True,True,False,False,True,1,True,29,271.6048832197254,1.0,0,0.1469769617318819,0.0,True
2980,True,True,True,False,True,12,False,28,232.83945736615232,12.0,12,2.9014902666667144,2.8858032683763883,False
2981,False,True,True,True,True,1,True,31,219.1225448999157,1.0,4,2.1760592147894133,2.144918565515635,False
2982,False,True,False,False,True,1,True,30,90.10934112285372,1.0,1,0.0,0.0826449533998637,False
2983,True,True,False,False,True,1,False,29,75.53808544327066,1.0,0,1.700321479327499,1.2830605143438842,True
2984,True,False,True,False,True,1,True,29,248.60649147095185,1.0,4,1.2594770027024644,1.1065280010264191,False
2985,False,True,False,False,True,1,True,28,106.45553374546051,1.0,0,1.4127876349786803,0.5363761689640519,True
2986,False,True,False,False,True,6,False,25,389.03571295000967,3.0,4,0.6690805433938638,0.5736956516627787,False
2987,False,True,False,False,False,6,False,29,55.53736379957958,6.0,3,2.7667922231097104,2.8587384759302448,False
2988,False,True,False,True,True,1,False,34,263.30273043547453,1.0,2,0.6520822563667821,0.7935765995051889,False
2989,True,True,False,False,False,1,False,30,275.2715374760006,1.0,4,1.6537893323181767,1.738444147473586,False
2990,True,True,True,False,True,1,False,24,102.06242652162936,1.0,9,1.5483700295640566,1.47315854436562,False
2991,False,True,False,False,False,12,False,31,158.27343319983322,12.0,1,1.064900573481954,1.1644034008760034,False
2992,False,True,True,True,True,1,True,27,365.0275181922429,1.0,3,4.531968586141148,4.779962522578057,False
2993,False,False,False,False,True,1,False,37,197.86792062059345,1.0,2,1.7407017428366132,1.8605076689911373,False
2994,True,True,True,True,True,6,False,28,185.49846613594747,6.0,2,1.8281437802757083,1.881833884130616,False
2995,False,True,False,False,True,12,False,34,11.127883866898316,6.0,1,3.0187887001611724,2.848793627149133,False
2996,False,True,True,True,True,12,True,34,184.37104259041985,7.0,5,1.0667989058999077,0.9929790123488432,False
2997,False,False,False,False,True,1,False,26,230.69206910404728,1.0,2,1.613750897621373,0.1607547152319364,True
2998,False,True,True,True,True,6,False,29,40.95220335597335,6.0,3,1.3626682569142912,1.3712004458181608,False
2999,False,True,False,False,True,1,False,32,81.83716704678288,1.0,6,1.8350450746674647,1.7593622570736998,False
3000,True,True,True,False,True,12,False,33,68.76541578068772,12.0,1,1.3354582948103042,1.0005606453850913,False
3001,False,True,False,False,True,1,True,32,37.75138113180947,1.0,2,2.517847813654228,2.401309724015624,False
3002,True,True,True,False,True,12,False,34,4.0243778615295485,6.0,0,0.8012346421122876,0.7574482000580905,False
3003,False,True,False,False,True,1,True,25,41.55150809284235,1.0,0,1.1785338886269203,0.8577300245771109,True
3004,True,True,True,True,False,12,True,27,263.7628811556541,2.0,7,2.25628915194518,2.1704371356825254,False
3005,False,False,False,False,True,1,True,28,74.19020519936521,1.0,1,1.7561936930184183,0.8006968428953503,True
3006,False,True,False,False,False,1,False,30,79.08044426272299,1.0,2,1.9232870949050949,1.5693742995484323,True
3007,False,True,True,False,True,1,True,20,118.70068784010328,1.0,2,2.09419494658196,1.9134550177283485,True
3008,False,True,True,False,True,1,True,33,1.4015965984940737,1.0,3,0.0,0.0,False
3009,False,True,True,True,True,12,False,28,107.01030208279708,8.0,7,0.5793014640533949,0.4646388704642063,False
3010,True,False,True,False,True,6,False,27,341.8389895686342,6.0,5,4.2395087592841465,4.375651098840076,False
3011,False,False,True,False,True,1,False,29,46.92935853025304,1.0,3,1.777540912625848,1.7730448190019337,False
3012,True,True,True,False,True,12,False,34,109.73111012988728,12.0,7,1.5885355118624245,1.400532901079376,False
3013,True,True,True,True,False,12,False,28,194.68809991755768,11.0,2,2.461659887016696,2.3923146852267267,False
3014,True,True,True,False,True,1,False,25,170.77453290536926,1.0,0,3.0702638556744297,2.5568760181835737,True
3015,True,False,True,False,True,1,True,27,69.98605552202432,1.0,0,0.1019402712748764,0.0,True
3016,True,True,True,False,True,12,False,28,304.9223802169996,12.0,14,1.0785943305307817,1.0228579387236485,False
3017,True,True,True,True,True,12,True,32,167.51519404044606,6.0,10,2.2714257026829614,2.3366909079386784,False
3018,False,True,False,False,True,1,False,29,48.33151158684328,1.0,1,0.8529244953358965,0.9337157179242088,True
3019,True,True,True,True,False,12,False,28,157.8220441266011,12.0,4,1.086075915752564,1.253318522042333,False
3020,False,True,False,False,True,1,False,30,20.711405156931438,1.0,0,0.6838390284251635,0.0,True
3021,False,False,True,True,True,6,True,25,207.0797105977189,5.0,4,2.250576643849098,2.085150385145292,False
3022,False,True,True,True,True,12,True,29,110.83724469718616,11.0,4,2.8930403363543413,3.0335580386100034,False
3023,False,True,True,True,True,6,False,26,20.20220747963628,6.0,4,2.3378510378845245,2.2611273930899203,False
3024,False,True,True,True,True,12,False,26,255.89667111060075,12.0,2,1.2551927018533422,1.307742186709433,False
3025,False,True,True,True,True,1,True,27,61.347168714423006,1.0,1,1.2305960640926763,0.8056381757914822,True
3026,False,True,True,False,True,6,False,29,282.9571186587658,6.0,2,1.2851196067645088,1.2466946118271272,True
3027,True,True,False,False,True,1,False,26,164.31977519485247,1.0,3,3.811453386488936,3.855104316170756,False
3028,True,True,False,False,True,1,False,28,100.94944166830606,1.0,1,1.757806928204996,2.008081037988393,True
3029,False,False,True,False,True,12,False,33,193.7102762972168,11.0,4,2.1027136414897063,2.1373641022781587,False
3030,False,True,False,False,True,1,False,32,119.15671783570694,1.0,10,2.1230045362844483,2.211259201168209,False
3031,True,True,False,False,True,1,True,28,87.74023097996998,1.0,1,2.4710174618725325,1.7088610549323846,True
3032,True,True,False,True,True,6,True,29,330.41903319446817,6.0,15,2.3465620975316908,2.4157778635020217,False
3033,False,True,True,True,True,1,True,24,56.041705200587046,1.0,3,1.7688321897669717,1.7289046284246896,False
3034,True,True,False,False,True,1,False,29,129.49261462636082,1.0,15,2.8839537634701955,2.9664957159473424,False
3035,True,True,True,False,True,1,False,28,244.311934554486,1.0,3,1.2853237503530353,1.3746693465060844,False
3036,False,True,True,True,True,6,False,31,54.86981361656167,6.0,5,1.9660738069975296,1.9967549593235687,False
3037,False,True,False,False,True,1,False,31,131.4962448565968,1.0,1,0.8483976414668439,0.8283888843149403,False
3038,False,True,False,False,True,1,False,30,311.91508755962815,1.0,3,1.5766648388508335,1.6266433381767924,False
3039,True,True,True,False,True,1,False,31,58.46380010975628,1.0,2,2.454358693552328,2.5714694022821134,False
3040,False,True,False,False,True,12,False,32,131.11467305265785,12.0,3,1.0958384007009785,1.02450473310303,False
3041,False,True,False,False,False,1,False,30,5.812304034204723,1.0,12,1.2709982110577314,1.3001899570191455,False
3042,False,True,True,False,True,6,False,26,203.73174254453625,6.0,7,2.312436147164484,2.3574536684527803,False
3043,False,True,True,True,True,12,True,26,13.118461837388894,11.0,2,1.1659779420175749,1.1217262236579628,False
3044,True,True,False,False,False,1,True,26,159.1069811146641,1.0,6,0.9112070701981334,0.9168720923252698,False
3045,True,True,False,True,False,1,True,24,102.12504841432,1.0,0,1.8353327758250464,0.828505465034751,True
3046,True,True,False,False,True,1,False,25,181.03799733978872,1.0,2,1.021323456591839,0.4707775351926594,True
3047,True,True,True,False,True,12,True,31,136.8422948896924,11.0,1,2.4238062192716647,2.4121050770188845,False
3048,True,False,True,False,False,1,False,23,12.659007334288065,1.0,1,1.4332996210546594,1.0876347603616514,True
3049,False,True,False,False,True,6,True,33,84.25148707866411,6.0,0,0.0,0.090098925664486,False
3050,False,False,False,False,True,1,False,30,189.26715903136585,1.0,0,3.367690725681194,3.3406078063075286,False
3051,False,True,True,True,True,12,True,30,161.48621609467546,12.0,6,1.6479222255816235,1.6443270557758438,False
3052,False,True,False,False,True,1,False,35,191.5712425281676,1.0,3,2.0923758171881413,2.180422469671733,False
3053,False,True,False,False,True,1,True,33,213.8178606705759,1.0,3,2.4815364985544246,2.549402323969137,False
3054,False,True,False,False,True,1,False,35,187.67315476530644,1.0,11,1.3767877461772469,1.277897510363195,False
3055,False,True,False,False,True,1,True,31,174.65845497131664,1.0,13,2.8980209720916563,2.876062849269407,False
3056,True,False,True,False,True,12,False,24,154.15849307645098,12.0,12,2.6755275243507017,2.595592912432444,False
3057,False,True,False,False,True,1,False,24,201.1207115268237,1.0,1,1.6809498012223292,0.6470040291310597,True
3058,False,False,True,True,True,1,False,32,179.41162001706192,1.0,13,1.4224077675859146,1.2620809691742854,False
3059,False,False,False,False,True,1,False,32,18.63154455385973,1.0,3,2.001350573736436,2.003537294315316,False
3060,False,True,False,False,True,1,False,32,91.41121349054517,1.0,2,2.5358429209538818,2.634988825925287,False
3061,True,True,True,True,False,6,False,32,262.9470604935144,5.0,3,2.2839664497237053,2.3491412098099964,False
3062,False,True,False,True,True,1,False,24,149.50789165573804,1.0,1,0.4294325860216429,0.0,True
3063,True,False,True,True,True,6,False,29,174.3838597533118,6.0,11,3.448108192918532,3.3921254298717542,False
3064,True,True,False,False,True,1,True,28,181.5174007598576,1.0,4,4.6112171076034345,4.531758262221424,False
3065,False,True,True,True,True,1,True,32,21.162212944293515,1.0,2,2.3059104129628007,2.3937657569506685,False
3066,True,True,True,True,False,6,False,29,36.66202082032622,6.0,3,2.44580696392114,2.4339054515016967,False
3067,False,True,False,False,True,1,False,28,273.354891564687,1.0,3,1.0670657595052655,0.6739241671364238,True
3068,True,True,True,True,True,12,False,31,182.2049023463532,12.0,2,1.0832609212612068,1.3079204934159698,False
3069,True,True,True,True,False,12,False,27,3.520302781065176,11.0,7,2.4534152757294314,2.38017681359078,False
3070,True,True,True,True,True,6,True,35,77.62421208652017,6.0,1,3.048558500178389,3.1528474222575547,False
3071,False,True,False,False,True,1,True,33,222.1319914903352,1.0,2,3.794330646884864,3.734832995924741,False
3072,False,True,True,True,True,12,False,24,89.5958730783227,12.0,4,0.7459558016659444,0.7945356663509349,False
3073,True,False,False,False,True,1,False,31,113.58614408602143,1.0,0,1.03826762600034,0.7997747565570568,True
3074,False,True,True,False,True,12,True,28,205.06994601138769,8.0,4,0.43321160071029,0.3881188372041103,False
3075,False,True,True,True,True,1,False,28,211.26641555297545,1.0,4,1.6093200125702198,1.7994518898806444,False
3076,True,True,False,False,True,12,True,29,128.22334310102252,11.0,4,4.214829182094901,4.1291822055756455,False
3077,False,False,False,False,True,12,True,37,23.840704416354484,11.0,10,2.53711470168197,2.4385498857206667,False
3078,False,True,False,False,True,1,True,28,22.166231877426867,1.0,1,2.808648618396582,2.8586028809329456,False
3079,True,True,False,False,False,1,False,31,298.4186539392812,1.0,3,2.5812990091178007,2.441502512992124,False
3080,True,True,True,True,True,12,True,26,56.94788281980632,11.0,7,2.5191723964421286,2.743306595845327,False
3081,False,False,True,False,True,1,False,20,187.73540086270768,1.0,0,0.6769335226959159,0.4250572122463775,True
3082,True,True,False,False,True,1,False,28,297.399090279333,1.0,3,2.29437986858155,2.3021136009765955,False
3083,False,True,False,False,True,1,False,22,63.21932575138136,1.0,3,0.6263692614152713,0.0,True
3084,True,False,True,False,True,6,False,32,87.07834164829247,6.0,8,3.942865677711897,3.821841276135775,False
3085,True,True,True,True,True,1,False,24,106.70194493786944,1.0,1,0.9469969784090512,0.1104691438981916,True
3086,False,True,False,False,True,12,True,23,183.97524473445085,12.0,7,0.6940414958852863,0.8702807068800078,False
3087,False,True,True,False,True,6,False,29,270.9020689116469,6.0,8,4.06408421580188,4.0274488624393445,False
3088,True,True,True,False,True,12,False,27,337.58808581146087,12.0,3,3.917562527940764,3.860355976140087,False
3089,False,True,True,False,True,1,False,28,72.72120644384663,1.0,6,3.076859209839192,3.052676908076664,False
3090,False,False,False,False,True,1,False,28,141.2200859346874,1.0,0,1.6544104899203067,1.3958267498699617,True
3091,False,False,False,False,True,1,False,24,51.25209019504592,1.0,2,1.4960600117612737,0.7112467078543989,True
3092,True,True,True,False,True,12,True,33,26.23323994795761,9.0,3,4.1974529402168255,4.411932027301369,False
3093,True,True,False,False,True,1,False,32,143.08480517811242,1.0,1,3.320476569719035,3.3081016127255203,False
3094,True,True,False,False,True,1,False,21,258.05757766327525,1.0,0,1.3670803623864016,1.200516395870169,True
3095,False,False,False,False,False,12,True,28,334.4485301610483,12.0,6,0.9786381496553472,0.9815165191941008,False
3096,False,True,False,False,True,1,False,31,133.2095788837479,1.0,3,0.0,0.0,True
3097,False,False,True,False,True,1,True,34,304.79502874757463,1.0,3,2.7490033061541057,2.7656484451269816,False
3098,True,True,False,False,True,1,True,23,164.1463859895106,1.0,0,1.3935991558611398,0.7846505167002737,True
3099,False,True,True,True,True,1,True,33,165.8791623233464,1.0,5,1.1660276281568869,1.1709388734929371,False
3100,True,True,True,True,True,1,False,26,237.1777479544465,1.0,1,0.1207135123383675,0.0,True
3101,True,False,True,False,True,6,False,29,209.8051088998516,6.0,8,4.681556930443291,5.024720933352363,False
3102,True,True,False,False,True,1,True,29,270.4350936701486,1.0,5,2.2745042361946948,2.2091626688997463,False
3103,True,True,True,False,True,1,False,28,15.664603547391536,1.0,1,1.2411900266820872,0.3437079687587969,True
3104,True,True,False,False,True,6,True,23,114.31646043553545,4.0,2,2.1887994657092604,2.1333377203870487,False
3105,False,True,False,False,True,1,True,35,298.19883729584814,1.0,9,1.6760780502037798,1.739380571784153,False
3106,True,True,False,False,True,1,True,28,185.0321307883902,1.0,0,3.030928430234243,1.3785186811915755,True
3107,False,True,True,True,True,6,False,33,300.78620691934844,6.0,10,0.5293070565804079,0.6972114735519419,False
3108,True,True,False,False,True,1,False,23,202.25881226356023,1.0,0,1.4679653944802329,1.2098590420926685,True
3109,False,True,False,False,True,12,False,32,212.38102366570573,11.0,1,3.905591239469163,3.955652489583868,False
3110,True,True,False,False,True,1,False,29,101.9893548456263,1.0,9,1.5827747286246705,1.6322397184862998,False
3111,True,True,False,False,False,1,True,30,201.4511377530918,1.0,4,4.1832816081322886,4.160929970890051,False
3112,False,False,False,False,True,1,False,25,124.02767683973974,1.0,2,0.8885601036901057,0.8634375000955845,True
3113,False,True,True,True,True,12,True,29,267.6488899712516,12.0,10,2.3572937550286137,2.3872771676614626,False
3114,True,True,False,False,True,12,True,27,68.80976188437782,5.0,5,3.735156466994324,3.7214447654985423,False
3115,False,True,True,True,True,12,False,29,10.071896219120957,12.0,6,1.9429455212131064,2.0301926045336787,False
3116,True,False,False,False,True,1,False,28,147.90686107582158,1.0,1,1.6399750217650992,0.9710201634830952,True
3117,True,True,False,True,True,6,True,30,140.5278325658633,6.0,6,2.341299549062497,2.242707159516061,False
3118,True,True,True,True,True,6,False,32,190.1434900025581,6.0,1,1.937417871594744,1.782190711691944,False
3119,True,False,True,False,True,6,False,30,168.47356814199424,6.0,1,0.2494684778476932,0.3616455376999138,False
3120,False,False,True,False,True,1,True,23,286.2619089801683,1.0,1,1.846948207996394,1.6722353681133648,True
3121,False,False,True,False,True,12,False,31,185.92254569312504,12.0,1,1.5402761802553482,1.5837430692213113,False
3122,True,True,False,False,True,12,False,33,205.2390266739363,12.0,1,3.3421823472303096,3.266822216515134,False
3123,True,True,False,False,True,1,False,31,128.91794496752766,1.0,10,1.2452836677972592,1.4004299708863042,False
3124,True,True,True,True,True,6,True,28,168.1653575817181,6.0,4,2.21553982281005,2.1060491928938707,False
3125,True,True,True,False,True,12,True,30,238.3626062455386,12.0,1,2.6050380789808902,2.625267914805991,False
3126,False,True,False,False,False,6,True,29,54.00444376263541,6.0,4,2.0488005702020247,2.069028956214664,False
3127,False,True,False,False,True,1,True,24,14.70776355941858,1.0,2,0.9709439113945356,1.0160618249461206,True
3128,True,True,False,False,True,1,False,24,114.67628726390149,1.0,2,2.5773590383674505,2.4916078003158884,False
3129,False,True,False,False,True,1,True,27,34.54852970227054,1.0,1,1.8486259260085365,2.334089270363126,True
3130,True,True,False,True,True,12,False,29,0.2516057215197094,12.0,7,1.3041489297360576,1.2260577350828206,False
3131,True,False,True,False,True,6,False,32,50.70322709879865,6.0,2,2.172535199821279,2.0811092205447967,False
3132,False,True,False,False,True,1,True,34,113.50853406945402,1.0,1,3.3791745537350004,3.2864551063194383,False
3133,True,True,False,False,True,1,False,22,8.986968460309654,1.0,2,1.264489887514212,0.3034955548234187,True
3134,False,False,True,False,True,12,True,31,88.95602605095844,12.0,3,3.409635455051572,3.355526130940332,False
3135,True,True,False,False,True,6,False,34,180.9639804439948,6.0,2,1.6237682350994829,1.7240637953471758,False
3136,False,True,True,False,True,12,True,29,29.08594763238379,12.0,6,2.6106602157332133,2.692600842830851,False
3137,False,True,False,False,True,1,True,25,136.3851303811885,1.0,2,2.129486222321632,1.6276333021436291,True
3138,False,False,True,False,True,1,False,24,33.95706944251225,1.0,0,2.186045323149556,1.6227287369455516,True
3139,False,True,True,False,True,6,False,28,141.35829747011712,3.0,1,1.4353589273493368,1.2085476271173046,False
3140,False,True,False,False,True,1,False,27,183.18661573480875,1.0,0,1.1450885600182206,0.1459716440989145,True
3141,True,True,True,True,True,6,False,24,18.20439970774214,5.0,0,0.0,0.0,True
3142,False,False,True,False,True,12,False,20,12.668363278842364,12.0,1,1.8226031153569429,2.0467844084807574,True
3143,False,True,False,False,True,12,True,30,125.7781189271654,8.0,8,4.065696139396842,4.124446543856648,False
3144,True,True,False,False,True,6,False,33,107.47692285698145,6.0,1,2.6254948016477404,2.7113235560322986,False
3145,True,True,False,False,True,1,False,34,296.5848256970058,1.0,2,2.5702237964945582,2.6796305748491003,False
3146,False,True,True,False,True,6,True,28,135.92394807638442,6.0,4,1.1560132749584389,1.1337600345380738,False
3147,True,True,True,True,True,12,True,26,81.02467690501004,12.0,1,0.3515172388753547,0.0,True
3148,False,True,False,False,True,6,False,26,276.9727239403987,6.0,2,1.3023459634866936,1.3543365765481112,False
3149,True,True,True,False,False,12,False,36,121.40472330921487,12.0,3,2.156024554868964,2.200048430980333,False
3150,True,True,False,False,True,1,False,26,13.818039425637489,1.0,4,2.6173725901139058,2.609531405387138,False
3151,True,True,True,True,True,12,True,31,259.52812173263027,10.0,1,3.6034326513223975,3.84691542793278,False
3152,False,True,True,False,True,1,False,28,17.900822157981374,1.0,3,0.8535080115328393,0.8162671952117867,False
3153,False,True,False,False,True,12,False,32,182.6722908335252,12.0,2,3.329786791601202,3.2184141214522737,False
3154,True,True,False,False,True,1,False,29,47.2771036272527,1.0,4,2.0115817544542534,1.998764651157465,False
3155,True,False,False,False,True,1,False,27,169.4381176716474,1.0,2,0.4848650493285653,0.2193944717218964,True
3156,False,False,False,False,True,6,True,34,36.45223616227229,6.0,0,2.499141655403609,2.511934881139163,False
3157,False,True,True,False,True,6,True,33,40.37335229335008,6.0,8,1.460942166269109,1.3737401997506398,False
3158,True,True,False,False,True,12,True,31,165.97620034542945,12.0,14,3.630721114113904,3.706808205559376,False
3159,False,True,False,False,True,1,False,30,74.34431129853206,1.0,4,1.255768996315928,0.3928425088367262,True
3160,True,True,False,False,True,1,True,37,11.378760075966325,1.0,4,3.4440015046160184,3.3994105266453416,False
3161,True,True,True,True,True,1,False,35,282.39843646056687,1.0,3,2.276138868636856,2.2097276678951694,False
3162,False,True,True,False,True,1,True,31,160.61505908560832,1.0,2,3.435170555370037,3.3176872934923747,False
3163,True,True,True,False,True,1,False,28,269.9964578377976,1.0,1,1.1408086941189457,0.3919918740774016,True
3164,False,True,True,True,False,12,True,34,68.27358904357806,12.0,3,2.8859360034305674,2.9173792788783124,False
3165,True,True,False,False,False,1,True,29,25.030533597565352,1.0,2,3.002852688755725,2.5251593248291786,True
3166,False,True,False,False,True,6,True,26,286.759012206373,4.0,5,0.5454678532193036,0.6084150946337078,False
3167,True,False,True,False,True,6,False,30,297.1898155902279,5.0,4,1.778190214401583,1.7748998879529598,False
3168,True,True,True,False,True,12,True,28,335.11655099091126,11.0,3,2.320505375080529,2.4631894728913286,False
3169,True,True,False,False,False,1,False,28,107.85798354841472,1.0,10,1.3462173891357712,1.3132338234726102,False
3170,False,True,False,False,True,1,True,26,172.2210791668222,1.0,8,0.0,0.0128250159706654,False
3171,True,True,True,False,True,1,False,34,8.698360222169057,1.0,1,1.7771020154364574,1.6718439555730482,False
3172,True,False,True,True,True,1,False,30,291.72271633686483,1.0,1,1.7750563850994858,2.066395315525369,True
3173,False,True,False,False,True,12,True,24,44.03701821599165,11.0,5,3.4286725288375903,3.4697106635427546,False
3174,True,True,False,False,True,1,False,31,69.47306472683435,1.0,1,0.5674667060743143,0.0,True
3175,True,True,True,True,True,12,False,29,167.5114834764292,11.0,9,1.7666883339583568,1.7898822321053554,False
3176,True,True,True,False,True,12,False,29,242.37439212044157,10.0,17,1.7832842733038636,2.0007454680233474,False
3177,True,True,True,True,True,6,False,21,134.68930940013954,6.0,1,1.9821387109158253,2.72003469892956,True
3178,False,True,False,True,True,1,False,31,195.2690628447768,1.0,5,1.7403048091716382,1.834633042760124,False
3179,False,True,False,False,True,1,True,28,188.10770206662025,1.0,1,1.2859396372840657,0.6055698160883477,True
3180,False,True,True,False,True,6,False,31,246.42337210346105,6.0,3,2.124553281906617,2.0966082840459257,False
3181,True,True,False,False,True,1,False,31,256.05854198409713,1.0,0,3.3635034879946684,3.282305419172081,False
3182,False,True,False,False,True,1,True,31,57.73976157375759,1.0,1,0.9526132981972594,1.305268599482742,True
3183,True,True,False,True,True,1,True,30,66.3113215725881,1.0,1,2.5031443865374103,2.426164178576767,False
3184,False,True,True,True,True,6,False,35,77.83612466614166,6.0,2,3.0419484451691337,3.1962754254304206,False
3185,False,True,False,False,True,1,False,25,125.38205632830216,1.0,0,1.2262020012853865,0.1267186623781677,True
3186,True,True,False,False,True,1,False,25,108.82961742873856,1.0,0,0.3574285446053513,0.0105157083168308,True
3187,False,True,False,False,True,1,False,32,143.670704592324,1.0,5,2.623186665009201,2.67276060154316,False
3188,False,True,False,False,True,6,True,30,201.62261459747648,6.0,11,0.8620829618188512,0.7676862757622225,False
3189,True,True,False,True,True,1,False,27,246.69367492221429,1.0,1,2.7619983585702976,2.7857307350955485,False
3190,True,True,False,False,True,1,True,30,40.61909553530333,1.0,2,3.6581749937017625,3.757525032812716,False
3191,True,False,True,False,True,1,False,25,44.18723785316519,1.0,4,3.000335960920413,3.059641515682655,False
3192,False,True,True,True,False,1,False,29,347.4766244291207,1.0,3,0.0,0.0735318270008015,False
3193,True,True,False,False,False,1,False,28,37.133889861926185,1.0,4,0.6446670965069963,0.5630175891024572,False
3194,True,True,False,False,True,1,False,27,373.69665012264016,1.0,3,2.66375416288722,2.617758568436808,False
3195,False,True,True,True,False,6,False,25,221.0165363585588,5.0,11,4.189935757338596,4.112302107310101,False
3196,False,True,False,False,True,6,True,30,115.76395675061,6.0,1,3.238065120191944,3.340597972134382,False
3197,False,True,False,False,True,6,True,36,184.7275893696425,6.0,4,2.77318654848778,2.88072822166314,False
3198,True,True,False,True,True,12,False,32,96.8778279807333,11.0,0,1.6355156702923832,1.7566272038702082,False
3199,False,True,True,False,True,12,False,32,155.69039514242868,11.0,1,2.0666053460326594,2.1299908747433114,False
3200,False,True,False,False,True,1,True,26,46.8816463551746,1.0,1,1.33058660471976,2.30162877543228,True
3201,False,True,True,False,True,12,False,23,112.06578405969204,12.0,4,2.029896654954061,1.884602977188074,False
3202,False,False,True,False,True,1,False,28,182.8335865538585,1.0,3,1.0887888021305865,0.1431245785353502,True
3203,True,True,False,False,True,12,True,33,220.2483412893764,10.0,3,2.168651413431625,2.4284554241319705,False
3204,True,True,False,False,True,1,False,34,254.1477487038254,1.0,2,1.2837492625792253,1.1469424561045078,False
3205,True,True,False,False,True,1,False,23,87.04726534641478,1.0,0,2.0476690233459185,1.111466017240918,True
3206,True,False,True,False,False,1,False,33,181.72106467836244,1.0,5,2.079161150839295,2.1177217408984563,False
3207,True,True,False,True,True,1,False,25,226.61709089768232,1.0,0,0.1530703206985866,0.0,True
3208,True,True,True,True,True,12,False,26,218.2067708828048,9.0,12,1.9264750389365468,1.98287189003692,False
3209,True,False,True,False,True,12,False,27,65.96071362808406,11.0,2,1.1204629901243106,1.2086633962353188,False
3210,True,True,False,False,True,1,False,26,42.631634858158186,1.0,1,1.7571677625838733,1.4396342734983572,True
3211,False,True,True,False,True,6,False,29,50.5206112942493,5.0,11,0.239958274833147,0.3340948201491426,False
3212,True,True,True,False,True,1,False,25,209.0099382833044,1.0,1,3.438155551591577,3.4625618237236946,False
3213,True,True,True,True,True,6,True,30,110.60719017196251,6.0,4,2.0607868626479475,1.8991976801617951,False
3214,False,True,True,True,True,12,True,35,231.25148642944697,12.0,1,2.3198399988122973,2.4362903782742955,False
3215,False,True,True,False,False,12,True,29,154.66267019173418,12.0,2,3.02367160490216,2.910868042092424,False
3216,False,True,True,True,True,1,True,29,23.59773876820916,1.0,12,2.2833086964080693,2.1676221695692584,False
